season,date,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,probPredWinner,actualWinner,predImpWinner,probPred,impPred,proj1Result,proj2Result,xg1Result,xg2Result,nsxg1Result,nsxg2Result
2019,2019-11-09,Argentina Primera Division,Godoy Cruz,CA Independiente,31.88,46.64,0.2865,0.4579,0.2556,1.21,1.6,0.0,4.8,1.0,2.0,0.56,1.47,0.52,1.32,team2,team2,team2,1,1,1,1,1,0,1,0
2019,2019-11-09,Argentina Primera Division,Central Córdoba Santiago del Estero,Patronato,39.7,37.1,0.4146,0.3047,0.2807,1.34,1.1,0.0,0.1,3.0,2.0,2.69,0.83,1.59,1.93,team1,team1,team2,1,0,0,0,1,0,0,1
2019,2019-11-09,Australian A-League,Melbourne Victory,Wellington Phoenix,30.11,25.3,0.516,0.2572,0.2268,1.8,1.21,24.8,21.2,1.0,1.0,2.3,2.34,3.16,1.1,team1,tie,team1,0,0,0,1,0,0,0,1
2019,2019-11-09,Australian A-League,Adelaide United,Brisbane Roar,29.7,19.51,0.5817,0.1958,0.2225,1.83,0.96,25.1,18.9,1.0,0.0,1.72,0.95,1.52,1.32,team1,team1,team1,1,1,0,0,0,0,0,0
2019,2019-11-10,Argentina Primera Division,River Plate,Rosario Central,66.9,40.71,0.7935,0.0553,0.1511,2.34,0.46,100.0,1.1,0.0,1.0,1.13,0.76,2.19,0.36,team1,team2,team1,0,0,0,0,0,1,0,0
2019,2019-11-10,Argentina Primera Division,Aldosivi,Gimnasia La Plata,32.88,37.7,0.3677,0.3401,0.2922,1.18,1.13,0.0,0.0,0.0,3.0,0.27,2.44,0.94,0.71,team1,team2,tie,0,0,0,0,1,0,0,0
2019,2019-11-10,Argentina Primera Division,Newell's Old Boys,Defensa y Justicia,44.02,47.4,0.4042,0.2992,0.2966,1.22,1.01,7.5,0.3,2.0,0.0,1.25,0.63,1.03,1.66,team1,team1,team1,1,1,0,0,0,0,0,0
2019,2019-11-10,Argentina Primera Division,Racing Club,Huracán,52.65,38.3,0.6022,0.1452,0.2527,1.62,0.65,21.8,0.0,1.0,0.0,1.16,0.67,1.25,0.45,team1,team1,team1,1,1,0,0,1,0,1,1
2019,2019-11-10,Argentina Primera Division,Velez Sarsfield,Boca Juniors,50.11,59.92,0.285,0.4291,0.2859,1.02,1.32,39.5,100.0,0.0,0.0,0.8,1.06,1.12,1.07,team2,tie,team2,0,0,0,0,0,0,0,0
2019,2019-11-15,Australian A-League,Central Coast Mariners,Adelaide United,16.31,29.5,0.2657,0.4943,0.24,1.14,1.64,15.1,24.0,1.0,3.0,1.76,3.1,1.08,2.34,team2,team2,team2,1,1,1,0,0,1,1,0
2019,2019-11-16,Australian A-League,Western United,Newcastle Jets,29.66,28.35,0.4613,0.2883,0.2504,1.52,1.14,21.2,24.9,0.0,1.0,1.43,1.22,2.32,1.33,team1,team2,team2,0,1,0,1,0,1,0,1
2019,2019-11-16,Australian A-League,Brisbane Roar,Melbourne City,19.52,36.89,0.2421,0.5222,0.2357,1.08,1.7,15.6,17.9,4.0,3.0,3.41,2.22,1.87,1.21,team2,team1,team2,0,0,0,0,0,0,0,0
2019,2019-11-16,Australian A-League,Sydney FC,Melbourne Victory,40.1,30.26,0.5445,0.2243,0.2312,1.75,1.03,20.9,24.4,2.0,1.0,3.06,1.04,2.5,0.69,team1,team1,team2,1,0,1,1,0,1,1,1
2019,2019-11-22,Australian A-League,Western Sydney FC,Melbourne City,24.09,35.12,0.325,0.431,0.244,1.3,1.54,24.5,15.8,2.0,3.0,1.53,2.02,1.38,1.14,team2,team2,team1,1,0,0,0,1,0,0,0
2019,2019-11-22,Chinese Super League,Shanghai Greenland,Beijing Guoan,39.86,57.06,0.2162,0.5509,0.2329,1.09,1.87,0.0,100.0,1.0,2.0,1.9,2.12,1.58,1.57,team2,team2,team2,1,1,1,1,0,1,0,1
2019,2019-11-22,Chinese Super League,Henan Jianye,Tianjin Quanujian,38.6,32.82,0.4599,0.2787,0.2615,1.54,1.14,0.0,65.8,2.0,1.0,1.46,1.17,2.19,0.75,team1,team1,team2,1,0,1,1,0,1,1,1
2019,2019-11-22,Chinese Super League,Wuhan Zall,Guangzhou RF,38.69,33.41,0.4567,0.3158,0.2275,1.92,1.57,0.0,0.0,2.0,1.0,1.63,1.21,0.86,2.2,team1,team1,tie,1,0,1,0,1,1,0,0
2019,2019-11-22,Chinese Super League,Shandong Luneng,Chongqing Lifan,49.21,36.2,0.4774,0.2698,0.2528,1.64,1.17,0.0,0.0,2.0,0.0,1.97,0.76,1.85,0.64,team1,team1,tie,1,0,1,0,1,0,1,0
2019,2019-11-22,Australian A-League,Wellington Phoenix,Brisbane Roar,25.35,21.79,0.4894,0.2911,0.2195,1.89,1.41,18.0,20.5,2.0,1.0,1.27,1.97,0.77,0.96,team1,team1,team2,1,0,1,1,0,0,0,1
2019,2019-11-22,Chinese Super League,Tianjin Teda,Shenzhen FC,40.09,34.03,0.4273,0.3005,0.2722,1.42,1.14,0.0,99.2,3.0,0.0,2.67,1.56,1.79,1.44,team1,team1,team2,1,0,0,0,1,0,0,0
2019,2019-11-22,Chinese Super League,Dalian Aerbin,Hebei China Fortune FC,38.37,37.25,0.42200000000000004,0.3261,0.2519,1.59,1.37,0.0,0.0,3.0,3.0,2.05,2.38,0.72,1.54,team1,tie,tie,0,1,0,0,0,0,0,0
2019,2019-11-22,Chinese Super League,Guizhou Renhe,Jiangsu Suning FC,26.08,50.79,0.2589,0.4877,0.2533,1.13,1.64,0.8,0.0,2.0,3.0,0.76,0.75,1.01,0.43,team2,team2,team1,1,0,0,0,0,0,0,0
2019,2019-11-23,Australian A-League,Adelaide United,Melbourne Victory,30.6,29.51,0.4538,0.2981,0.2481,1.53,1.19,22.3,25.4,3.0,1.0,3.24,0.99,1.82,1.33,team1,team1,team2,1,0,0,1,1,1,0,1
2019,2019-11-23,Australian A-League,Perth Glory,Sydney FC,37.71,41.19,0.406,0.341,0.253,1.42,1.28,20.0,24.2,1.0,3.0,1.28,1.36,1.82,0.76,team1,team2,team2,0,1,1,0,1,0,0,0
2019,2019-11-23,Chinese Super League,Guangzhou Evergrande,Shanghai SIPG,59.75,59.43,0.4521,0.2919,0.256,1.59,1.23,100.0,100.0,2.0,0.0,2.27,0.38,0.86,0.63,team1,team1,tie,1,0,1,0,1,1,0,0
2019,2019-11-23,Argentina Primera Division,Huracán,Central Córdoba Santiago del Estero,38.27,40.06,0.3848,0.319,0.2963,1.19,1.06,0.0,0.1,1.0,1.0,0.76,0.94,1.25,0.79,team1,tie,team2,0,0,1,1,1,1,1,1
2019,2019-11-23,Argentina Primera Division,Defensa y Justicia,Lanus,46.75,46.59,0.4057,0.3105,0.2838,1.3,1.1,0.0,37.2,2.0,0.0,2.83,1.74,2.05,2.49,team1,team1,team2,1,0,0,0,0,0,1,0
2019,2019-11-23,Argentina Primera Division,Atlético Tucumán,San Lorenzo,42.12,41.19,0.4513,0.27,0.2787,1.39,1.01,5.1,0.8,2.0,2.0,1.68,0.92,1.56,0.55,team1,tie,team1,0,0,0,0,1,0,1,0
2019,2019-11-23,Australian A-League,Central Coast Mariners,Western United,15.76,29.27,0.2554,0.507,0.2376,1.12,1.68,10.2,21.9,1.0,0.0,0.32,2.42,0.52,2.08,team2,team1,team2,0,0,1,0,0,0,1,0
2019,2019-11-24,Argentina Primera Division,Boca Juniors,Union Santa Fe,59.95,43.51,0.6993,0.0918,0.2089,1.89,0.52,100.0,0.9,2.0,0.0,3.0,0.32,2.12,0.71,team1,team1,team1,1,1,1,0,0,1,1,0
2019,2019-11-24,Argentina Primera Division,Banfield,Velez Sarsfield,45.18,49.89,0.3604,0.3395,0.3001,1.12,1.08,0.1,24.1,1.0,0.0,1.18,0.68,1.22,0.94,tie,team1,team2,0,0,1,0,1,0,1,0
2019,2019-11-24,Argentina Primera Division,Gimnasia La Plata,Arsenal Sarandi,39.86,41.82,0.4214,0.3207,0.2579,1.53,1.3,0.0,2.5,0.0,1.0,0.42,1.03,0.94,0.95,team1,team2,team2,0,1,0,1,1,1,0,1
2019,2019-11-24,Argentina Primera Division,Talleres de Córdoba,Racing Club,41.86,52.61,0.2983,0.41100000000000003,0.2908,1.03,1.26,2.3,36.1,3.0,3.0,3.46,1.5,1.17,0.93,team2,tie,team2,0,0,0,0,1,0,0,0
2019,2019-11-25,Argentina Primera Division,Colon Santa Fe,Estudiantes,35.33,41.65,0.3563,0.3292,0.3144,1.05,0.99,0.0,5.0,3.0,2.0,1.15,1.15,0.16,1.26,tie,team1,team2,0,0,0,0,0,0,0,0
2019,2019-11-25,Argentina Primera Division,Patronato,Godoy Cruz,36.75,31.3,0.4343,0.3024,0.2633,1.5,1.21,0.0,0.0,0.0,2.0,1.86,1.17,2.91,1.2,team1,team2,tie,0,0,0,0,0,0,0,0
2019,2019-11-25,Argentina Primera Division,Argentinos Juniors,Newell's Old Boys,42.55,44.66,0.4126,0.28,0.3074,1.17,0.91,16.6,13.1,1.0,0.0,0.83,0.49,0.78,1.42,tie,team1,team1,0,1,1,0,1,1,1,0
2019,2019-11-25,Argentina Primera Division,Rosario Central,Aldosivi,41.63,30.88,0.5117,0.2073,0.281,1.42,0.79,1.2,0.0,5.0,1.0,2.02,1.19,0.91,0.78,team1,team1,team1,1,1,0,1,0,1,0,1
2019,2019-11-27,Chinese Super League,Shandong Luneng,Tianjin Teda,49.71,41.03,0.4551,0.2895,0.2554,1.6,1.22,0.0,0.0,3.0,1.0,1.38,0.39,1.17,1.07,team1,team1,tie,1,0,0,1,0,0,0,1
2019,2019-11-27,Chinese Super League,Guangzhou RF,Beijing Guoan,34.0,57.04,0.1715,0.6409,0.1876,1.21,2.46,0.0,100.0,1.0,4.0,0.59,2.45,1.44,1.77,team2,team2,team2,1,1,1,0,1,0,1,0
2019,2019-11-27,Chinese Super League,Shenzhen FC,Henan Jianye,33.24,38.91,0.4727,0.266,0.2612,1.56,1.1,85.9,0.0,3.0,3.0,1.79,3.22,2.38,1.49,team1,tie,team1,0,0,0,0,0,1,0,0
2019,2019-11-27,Chinese Super League,Shanghai Greenland,Jiangsu Suning FC,39.99,50.1,0.3618,0.3809,0.2573,1.42,1.46,0.0,0.0,1.0,3.0,1.39,1.3,1.63,1.89,team2,team2,tie,1,0,1,0,1,0,0,0
2019,2019-11-27,Chinese Super League,Hebei China Fortune FC,Guangzhou Evergrande,38.21,60.59,0.18100000000000002,0.6087,0.2104,1.07,2.12,0.0,100.0,1.0,3.0,0.55,1.34,0.72,1.22,team2,team2,team2,1,1,1,0,1,0,1,0
2019,2019-11-27,Chinese Super League,Tianjin Quanujian,Dalian Aerbin,32.54,37.57,0.4833,0.2699,0.2468,1.71,1.22,89.5,0.0,5.0,1.0,2.89,1.56,1.12,2.11,team1,team1,team1,1,1,0,1,0,0,0,0
2019,2019-11-27,Chinese Super League,Guizhou Renhe,Shanghai SIPG,26.67,58.31,0.1615,0.6165,0.222,0.87,1.94,0.0,11.7,1.0,1.0,1.41,1.18,0.94,2.19,team2,tie,team2,0,0,1,0,1,1,1,0
2019,2019-11-27,Chinese Super League,Chongqing Lifan,Wuhan Zall,35.65,38.08,0.3958,0.32899999999999996,0.2752,1.35,1.2,0.0,0.0,0.0,1.0,0.91,0.97,1.89,0.62,team1,team2,tie,0,0,0,1,0,1,0,1
2019,2019-11-29,Australian A-League,Melbourne Victory,Perth Glory,28.42,37.23,0.3438,0.4088,0.2474,1.33,1.47,23.5,19.3,1.0,0.0,1.48,1.42,1.64,2.68,team2,team1,team1,0,1,1,0,1,0,0,0
2019,2019-11-29,Argentina Primera Division,Banfield,Gimnasia La Plata,45.73,38.98,0.4283,0.2826,0.2891,1.3,1.0,0.0,0.0,1.0,1.0,1.23,1.04,1.24,0.51,team1,tie,tie,0,1,1,1,1,1,1,1
2019,2019-11-29,Argentina Primera Division,Racing Club,Defensa y Justicia,51.41,47.49,0.4972,0.2342,0.2686,1.51,0.95,22.8,0.3,1.0,1.0,1.71,0.73,0.58,0.53,team1,tie,team1,0,0,0,1,0,1,1,1
2019,2019-11-29,Australian A-League,Brisbane Roar,Central Coast Mariners,22.06,15.32,0.5479999999999999,0.2336,0.2185,1.91,1.17,18.3,11.3,2.0,0.0,1.29,0.76,1.45,1.21,team1,team1,team1,1,1,1,0,0,0,0,0
2019,2019-11-30,Australian A-League,Newcastle Jets,Western Sydney FC,28.67,24.18,0.4982,0.2688,0.233,1.72,1.2,24.8,25.2,2.0,0.0,2.37,2.27,1.49,2.25,team1,team1,team2,1,0,1,0,1,0,0,0
2019,2019-11-30,Argentina Primera Division,Estudiantes,Atlético Tucumán,41.71,42.47,0.419,0.2734,0.3076,1.18,0.89,1.2,4.2,1.0,1.0,1.04,0.74,1.12,1.08,tie,tie,team2,1,0,1,1,1,1,1,1
2019,2019-11-30,Argentina Primera Division,Boca Juniors,Argentinos Juniors,61.18,42.51,0.6539,0.1043,0.2418,1.65,0.49,100.0,63.3,1.0,1.0,1.04,0.58,0.81,0.51,team1,tie,team1,0,0,0,0,1,1,1,1
2019,2019-11-30,Argentina Primera Division,Newell's Old Boys,River Plate,44.65,65.89,0.1805,0.5833,0.2362,0.89,1.81,14.2,100.0,2.0,3.0,1.53,1.84,2.06,2.21,team2,team2,team2,1,1,0,0,1,0,1,0
2019,2019-11-30,Australian A-League,Western United,Sydney FC,29.65,41.9,0.3258,0.4174,0.2567,1.21,1.41,22.7,21.8,0.0,2.0,1.17,1.3,2.14,0.6,team2,team2,team1,1,0,0,0,0,0,0,0
2019,2019-11-30,Australian A-League,Adelaide United,Wellington Phoenix,32.13,24.93,0.5381,0.2401,0.2218,1.87,1.18,18.2,21.3,1.0,2.0,0.56,3.4,1.44,2.78,team1,team2,team2,0,1,0,0,1,0,1,0
2019,2019-11-30,Chinese Super League,Guangzhou Evergrande,Shanghai Greenland,61.13,39.35,0.7608,0.0821,0.1571,2.48,0.69,100.0,0.0,3.0,0.0,3.02,0.61,2.27,1.3,team1,team1,team1,1,1,0,0,1,0,0,0
2019,2019-11-30,Chinese Super League,Jiangsu Suning FC,Tianjin Quanujian,50.84,34.08,0.5026,0.2517,0.2457,1.73,1.15,0.0,0.0,2.0,0.0,1.85,0.33,1.31,0.37,team1,team1,tie,1,0,1,0,1,1,0,1
2019,2019-11-30,Chinese Super League,Beijing Guoan,Shandong Luneng,57.9,49.9,0.6265,0.1582,0.2152,2.01,0.9,94.2,0.0,3.0,2.0,3.23,1.62,1.67,1.03,team1,team1,team1,1,1,0,0,1,1,0,0
2019,2019-11-30,Chinese Super League,Dalian Aerbin,Guizhou Renhe,36.12,27.33,0.4645,0.2873,0.2481,1.68,1.27,0.0,0.0,2.0,0.0,1.56,0.64,1.6,0.44,team1,team1,tie,1,0,1,0,1,0,1,1
2019,2019-11-30,Chinese Super League,Henan Jianye,Guangzhou RF,39.24,33.13,0.4617,0.3134,0.2249,1.97,1.6,0.0,0.0,1.0,0.0,0.8,1.75,1.28,1.45,team1,team1,tie,1,0,0,0,1,0,1,0
2019,2019-11-30,Chinese Super League,Shanghai SIPG,Shenzhen FC,57.54,33.18,0.5474,0.2142,0.2383,1.81,1.04,0.0,0.0,6.0,0.0,2.59,0.75,1.33,2.12,team1,team1,tie,1,0,0,0,0,0,0,0
2019,2019-11-30,Chinese Super League,Tianjin Teda,Chongqing Lifan,40.79,35.32,0.4329,0.2894,0.2776,1.38,1.08,0.0,0.0,2.0,0.0,2.15,1.07,1.98,1.75,team1,team1,tie,1,0,0,0,1,0,1,0
2019,2019-11-30,Chinese Super League,Wuhan Zall,Hebei China Fortune FC,38.32,37.53,0.419,0.3225,0.2585,1.52,1.3,0.0,0.0,1.0,2.0,1.07,0.66,0.62,0.47,team1,team2,tie,0,0,0,0,1,0,1,0
2019,2019-12-01,Argentina Primera Division,San Lorenzo,Patronato,40.86,36.24,0.4315,0.3014,0.267,1.46,1.18,0.1,0.0,2.0,0.0,2.4,2.24,1.12,2.82,team1,team1,team1,1,1,0,0,1,0,0,0
2019,2019-12-01,Argentina Primera Division,Velez Sarsfield,Colon Santa Fe,49.29,35.3,0.5881,0.1549,0.257,1.59,0.68,5.9,0.0,3.0,1.0,2.05,0.99,1.42,0.31,team1,team1,team1,1,1,0,1,0,1,0,0
2019,2019-12-01,Argentina Primera Division,Godoy Cruz,Talleres de Córdoba,31.78,43.25,0.3273,0.4033,0.2694,1.24,1.4,0.0,1.2,0.0,5.0,0.28,2.17,0.61,1.52,team2,team2,team2,1,1,0,0,1,0,0,0
2019,2019-12-01,Argentina Primera Division,Aldosivi,CA Independiente,30.23,47.27,0.2564,0.4731,0.2704,1.01,1.48,0.0,11.2,0.0,0.0,0.45,0.3,1.18,0.61,team2,tie,team2,0,0,0,0,1,1,0,0
2019,2019-12-01,Argentina Primera Division,Central Córdoba Santiago del Estero,Rosario Central,40.26,42.34,0.40399999999999997,0.3153,0.2808,1.32,1.13,0.0,1.3,1.0,1.0,1.67,0.72,1.37,0.94,team1,tie,team2,0,0,1,1,0,1,1,1
2019,2019-12-02,Argentina Primera Division,Arsenal Sarandi,Lanus,42.72,45.96,0.3966,0.3506,0.2527,1.53,1.43,4.1,20.5,1.0,1.0,1.89,1.27,1.64,1.27,team1,tie,team2,0,0,0,1,0,1,0,1
2019,2019-12-02,Argentina Primera Division,Union Santa Fe,Huracán,42.29,38.07,0.4091,0.287,0.3039,1.18,0.94,0.0,0.0,1.0,0.0,1.04,1.08,1.06,1.47,tie,team1,tie,0,0,1,0,1,0,1,0
2019,2019-12-06,Australian A-League,Melbourne City,Perth Glory,35.35,37.02,0.4154,0.3342,0.2504,1.46,1.28,19.6,21.5,0.0,3.0,0.83,0.53,1.14,0.97,team1,team2,team2,0,1,0,0,0,0,0,0
2019,2019-12-06,Argentina Primera Division,Colon Santa Fe,Aldosivi,34.8,30.63,0.41700000000000004,0.2929,0.29,1.28,1.02,0.0,0.0,0.0,2.0,0.21,2.06,0.47,1.59,team1,team2,tie,0,0,0,0,1,1,1,1
2019,2019-12-06,Argentina Primera Division,CA Independiente,Banfield,46.79,45.3,0.4552,0.2593,0.2855,1.35,0.95,6.6,0.0,0.0,1.0,0.74,1.06,1.22,0.7,team1,team2,team1,0,0,0,1,0,1,0,1
2019,2019-12-06,Australian A-League,Wellington Phoenix,Western Sydney FC,27.42,24.42,0.4755,0.2999,0.2246,1.81,1.4,24.9,26.2,2.0,1.0,1.66,1.09,0.9,2.16,team1,team1,team2,1,0,1,1,1,1,0,0
2019,2019-12-07,Australian A-League,Sydney FC,Brisbane Roar,41.92,22.25,0.6704,0.1423,0.1873,2.18,0.89,21.6,20.5,5.0,1.0,2.2,1.51,1.27,1.5,team1,team1,team1,1,1,0,1,0,0,0,1
2019,2019-12-07,Argentina Primera Division,Huracán,Arsenal Sarandi,38.4,42.88,0.3893,0.3269,0.2837,1.27,1.14,0.0,2.6,0.0,2.0,0.76,1.84,1.89,1.05,team1,team2,team2,0,1,0,0,0,1,0,0
2019,2019-12-07,Argentina Primera Division,Talleres de Córdoba,Union Santa Fe,45.86,41.93,0.4794,0.2435,0.2771,1.43,0.94,2.7,0.0,0.0,0.0,1.51,0.88,0.75,0.87,team1,tie,team1,0,0,0,0,0,0,0,0
2019,2019-12-07,Argentina Primera Division,Atlético Tucumán,Newell's Old Boys,42.71,45.25,0.4089,0.3027,0.2884,1.28,1.06,2.1,2.4,2.0,2.0,1.46,2.33,1.48,1.05,team1,tie,team2,0,0,0,0,0,1,0,0
2019,2019-12-07,Argentina Primera Division,Lanus,Racing Club,45.79,51.24,0.3811,0.3525,0.2664,1.38,1.32,13.6,17.6,1.0,0.0,1.04,0.21,1.19,0.57,team1,team1,team2,1,0,1,0,1,1,1,0
2019,2019-12-07,Australian A-League,Western United,Melbourne Victory,29.55,28.6,0.4631,0.2841,0.2527,1.5,1.12,27.8,27.2,3.0,1.0,1.67,2.53,0.92,2.43,team1,team1,team1,1,1,0,1,0,0,0,0
2019,2019-12-07,Australian A-League,Adelaide United,Newcastle Jets,29.81,28.54,0.4577,0.3023,0.24,1.61,1.27,23.4,25.3,2.0,1.0,2.38,2.61,1.33,3.06,team1,team1,team2,1,0,1,1,1,0,0,0
2019,2019-12-08,Argentina Primera Division,Defensa y Justicia,Godoy Cruz,47.59,29.4,0.5036,0.2382,0.2582,1.6,1.02,0.0,0.0,2.0,0.0,3.1,0.32,1.27,1.05,team1,team1,tie,1,0,1,0,0,1,0,0
2019,2019-12-08,Argentina Primera Division,Gimnasia La Plata,Central Córdoba Santiago del Estero,39.38,40.52,0.3914,0.3258,0.2828,1.28,1.15,0.0,0.0,2.0,1.0,1.77,0.8,1.44,0.87,team1,team1,tie,1,0,0,1,1,1,0,1
2019,2019-12-08,Argentina Primera Division,Rosario Central,Boca Juniors,42.07,60.23,0.1843,0.5562,0.2596,0.79,1.59,0.8,100.0,1.0,0.0,1.96,1.62,1.49,2.4,team2,team1,team2,0,0,1,0,0,0,1,0
2019,2019-12-08,Argentina Primera Division,River Plate,San Lorenzo,65.57,40.43,0.8012,0.0596,0.1393,2.56,0.56,100.0,3.8,0.0,1.0,3.34,0.9,2.59,0.96,team1,team2,team1,0,0,0,1,0,1,0,1
2019,2019-12-09,Argentina Primera Division,Patronato,Velez Sarsfield,36.66,49.85,0.2801,0.4427,0.2772,1.05,1.4,0.0,27.2,0.0,1.0,0.3,1.2,0.86,1.27,team2,team2,team2,1,1,0,1,1,1,0,1
2019,2019-12-09,Argentina Primera Division,Argentinos Juniors,Estudiantes,43.39,41.47,0.4935,0.1907,0.3158,1.2,0.63,50.2,2.4,1.0,1.0,1.88,2.32,1.31,2.06,tie,tie,team1,1,0,1,1,0,0,1,0
2019,2019-12-12,Argentina Primera Division,Arsenal Sarandi,Colon Santa Fe,43.83,32.48,0.5760000000000001,0.1889,0.235,1.83,0.94,8.6,0.0,2.0,1.0,1.67,1.18,1.75,0.86,team1,team1,team1,1,1,1,1,1,1,1,1
2019,2019-12-13,Australian A-League,Brisbane Roar,Western United,22.57,29.29,0.344,0.4087,0.2473,1.33,1.47,19.8,25.1,0.0,2.0,1.32,1.53,2.99,0.48,team2,team2,team2,1,1,0,0,0,1,0,0
2019,2019-12-13,Argentina Primera Division,CA Independiente,Newell's Old Boys,45.94,45.7,0.4403,0.2802,0.2795,1.38,1.04,3.3,3.1,2.0,3.0,1.54,1.03,1.24,1.23,team1,team2,team1,0,0,0,0,1,0,0,0
2019,2019-12-13,Australian A-League,Melbourne Victory,Wellington Phoenix,29.37,27.12,0.4789,0.2983,0.2228,1.83,1.41,25.1,25.8,0.0,0.0,0.74,1.32,1.14,3.17,team1,tie,team2,0,0,0,0,0,0,0,0
2019,2019-12-14,Australian A-League,Sydney FC,Central Coast Mariners,41.87,15.03,0.8007,0.0653,0.134,2.56,0.6,20.9,9.4,1.0,0.0,0.97,1.23,1.46,1.15,team1,team1,team1,1,1,0,0,1,0,1,0
2019,2019-12-14,Australian A-League,Perth Glory,Western Sydney FC,38.13,24.65,0.5983,0.1844,0.2173,1.88,0.94,20.4,24.6,2.0,0.0,2.17,0.65,1.11,1.36,team1,team1,team2,1,0,1,0,1,0,0,0
2019,2019-12-14,Australian A-League,Newcastle Jets,Melbourne City,29.43,34.02,0.397,0.36200000000000004,0.2411,1.51,1.43,25.3,13.6,0.0,4.0,0.74,1.92,2.05,1.97,team1,team2,team1,0,0,0,0,0,0,0,0
2019,2019-12-20,Australian A-League,Western Sydney FC,Western United,24.37,29.09,0.3754,0.3703,0.2543,1.35,1.34,23.0,22.0,1.0,1.0,1.59,0.58,2.06,0.63,team1,tie,team1,0,0,1,1,0,1,0,1
2019,2019-12-20,Australian A-League,Wellington Phoenix,Sydney FC,28.15,40.54,0.3096,0.4608,0.2296,1.38,1.73,24.5,19.9,2.0,2.0,1.77,0.67,1.1,1.26,team2,tie,team1,0,0,0,1,1,0,0,0
2019,2019-12-20,Australian A-League,Melbourne City,Melbourne Victory,35.99,28.03,0.5301,0.2423,0.2276,1.79,1.14,15.1,20.9,1.0,2.0,0.65,2.25,1.32,1.24,team1,team2,team2,0,1,0,0,1,1,1,0
2019,2019-12-21,Australian A-League,Perth Glory,Newcastle Jets,38.29,27.78,0.5651,0.2112,0.2238,1.83,1.03,17.9,25.3,6.0,2.0,1.51,1.6,1.46,1.23,team1,team1,team2,1,0,0,0,0,1,0,0
2019,2019-12-21,Australian A-League,Central Coast Mariners,Adelaide United,15.69,29.35,0.2664,0.5023,0.2313,1.21,1.74,9.5,20.8,2.0,1.0,1.03,0.68,0.9,1.43,team2,team1,team2,0,0,0,0,0,1,0,1
2019,2019-12-27,Australian A-League,Adelaide United,Western Sydney FC,28.58,25.1,0.4857,0.2786,0.2357,1.68,1.22,25.8,24.6,2.0,3.0,3.71,1.69,1.76,0.88,team1,team2,team1,0,0,1,0,0,0,1,0
2019,2019-12-27,Australian A-League,Western United,Wellington Phoenix,28.22,28.79,0.4502,0.3066,0.2432,1.57,1.26,25.0,27.5,1.0,3.0,1.95,1.64,1.23,0.96,team1,team2,team2,0,1,0,0,0,0,1,0
2019,2019-12-28,Australian A-League,Newcastle Jets,Brisbane Roar,27.77,22.75,0.512,0.2696,0.2184,1.91,1.34,22.5,17.9,1.0,1.0,2.6,1.07,1.38,2.27,team1,tie,team1,0,0,0,1,0,1,1,0
2019,2019-12-28,Australian A-League,Sydney FC,Melbourne City,39.83,34.36,0.5076,0.2578,0.2345,1.71,1.15,28.0,20.3,2.0,1.0,1.78,1.27,0.56,1.93,team1,team1,team1,1,1,1,1,1,1,0,0
2019,2019-12-31,Australian A-League,Central Coast Mariners,Perth Glory,16.16,38.99,0.1961,0.5873,0.2166,1.0,1.9,14.4,13.7,0.0,3.0,0.98,1.5,1.51,1.75,team2,team2,team1,1,0,0,0,0,0,0,0
2019,2020-01-01,Australian A-League,Western Sydney FC,Brisbane Roar,25.16,23.03,0.4799,0.2918,0.2283,1.77,1.33,26.4,20.0,1.0,2.0,2.36,1.13,2.24,1.78,team1,team2,team1,0,0,0,0,0,0,0,1
2019,2020-01-03,Australian A-League,Melbourne City,Western United,34.88,27.56,0.5038,0.2517,0.2444,1.6,1.06,16.2,25.0,3.0,2.0,2.96,1.82,1.68,0.4,team1,team1,team2,1,0,0,0,1,1,0,0
2019,2020-01-03,Australian A-League,Wellington Phoenix,Central Coast Mariners,29.64,15.84,0.6321,0.1705,0.1975,2.11,1.0,27.2,12.2,2.0,1.0,1.72,0.61,1.8,1.62,team1,team1,team1,1,1,1,1,1,1,1,0
2019,2020-01-04,Australian A-League,Sydney FC,Adelaide United,39.31,28.96,0.56,0.2203,0.2196,1.88,1.1,21.8,24.3,2.0,1.0,2.04,1.54,1.15,1.96,team1,team1,team2,1,0,1,1,1,0,0,0
2019,2020-01-04,Australian A-League,Melbourne Victory,Newcastle Jets,29.58,27.45,0.4791,0.2944,0.2265,1.79,1.36,27.0,24.4,4.0,0.0,2.14,0.57,2.05,1.89,team1,team1,team1,1,1,0,0,0,0,0,0
2019,2020-01-10,Australian A-League,Newcastle Jets,Sydney FC,26.19,38.75,0.301,0.4723,0.2267,1.38,1.78,16.3,18.3,1.0,2.0,1.71,1.21,1.7,1.04,team2,team2,team2,1,1,1,1,0,0,0,0
2019,2020-01-10,Mexican Primera Division Torneo Clausura,Morelia,Toluca,42.52,38.36,0.4947,0.2449,0.2604,1.62,1.06,24.4,20.6,0.0,1.0,0.69,0.53,1.63,0.67,team1,team2,team1,0,0,0,1,0,1,0,1
